Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
9/7/2021,Everything Else,969,Apparel,Coats,Brand A,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",0.01,9.69
9/7/2021,Company 7,2075,Apparel,Coats,Brand A,Gently Used,XL,Nashville,"8 Fictional St, Company 7 City, State 08",0.7,1452.5
9/7/2021,Everything Else,1222,Footwear,Boots,Brand B,New,7,Chicago,"1 Fictional St, Everything Else City, State 01",427.85,522832.7
9/7/2021,Everything Else,1147,Apparel,Coats,Brand C,Worn,M,Chicago,"1 Fictional St, Everything Else City, State 01",0.08,91.76
9/8/2021,Company 1,3231,Footwear,Sneakers,Brand B,Worn,5,NY,"2 Fictional St, Company 1 City, State 02",0.38,1227.78
9/8/2021,Company 16,3967,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"17 Fictional St, Company 16 City, State 17",9.18,36417.06
9/8/2021,Company 4,2346,Apparel,Coats,Brand A,Gently Used,S,LA,"5 Fictional St, Company 4 City, State 05",67.07,157346.22
9/8/2021,Company 12,3225,Apparel,Coats,Brand B,New,XXL,LA,"13 Fictional St, Company 12 City, State 13",32.79,105747.75
9/8/2021,Everything Else,924,Apparel,Shirts,Brand A,New,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",0.2,184.8
9/8/2021,Company 12,2715,Footwear,Boots,Brand A,New,7,LA,"13 Fictional St, Company 12 City, State 13",235.44,639219.6
9/8/2021,Company 12,1282,Footwear,Sneakers,Brand B,New,12,Nashville,"13 Fictional St, Company 12 City, State 13",1.56,1999.92
9/8/2021,Company 3,1318,Apparel,Shirts,Brand B,Gently Used,XXL,LA,"4 Fictional St, Company 3 City, State 04",54.63,72002.34
9/8/2021,Company 3,4374,Footwear,Sneakers,Brand C,New,9,Nashville,"4 Fictional St, Company 3 City, State 04",2.94,12859.56
9/8/2021,Company 2,2728,Footwear,Boots,Brand C,Gently Used,8,NY,"3 Fictional St, Company 2 City, State 03",0.25,682
9/8/2021,Everything Else,6188,Apparel,Coats,Brand A,New,S,NY,"1 Fictional St, Everything Else City, State 01",41.83,258844.04
9/9/2021,Company 14,1840,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,"15 Fictional St, Company 14 City, State 15",0.09,165.6
9/9/2021,Everything Else,2926,Footwear,Boots,Brand A,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",0.42,1228.92
9/9/2021,Company 12,1416,Apparel,Shirts,Brand C,New,S,NY,"13 Fictional St, Company 12 City, State 13",18.13,25672.08
9/9/2021,Company 7,2718,Footwear,Sneakers,Generic,Gently Used,7,NY,"8 Fictional St, Company 7 City, State 08",0.01,27.18
9/9/2021,Everything Else,4317,Footwear,Sneakers,Brand C,New,12,Nashville,"1 Fictional St, Everything Else City, State 01",174.05,751373.85
9/9/2021,Company 2,3512,Footwear,Sneakers,Generic,Gently Used,8,LA,"3 Fictional St, Company 2 City, State 03",1.02,3582.24
9/9/2021,Company 3,3684,Apparel,Shirts,Generic,Gently Used,S,Atlanta,"4 Fictional St, Company 3 City, State 04",4.09,15067.56
9/9/2021,Company 4,2563,Footwear,Sneakers,Brand B,Gently Used,7,LA,"5 Fictional St, Company 4 City, State 05",28.28,72481.64
9/9/2021,Company 2,3013,Footwear,Sneakers,Brand C,New,10,Nashville,"3 Fictional St, Company 2 City, State 03",10.62,31998.06
9/9/2021,Company 3,1262,Apparel,Coats,Brand B,Gently Used,M,NY,"4 Fictional St, Company 3 City, State 04",0.97,1224.14
9/10/2021,Everything Else,1518,Apparel,Shirts,Brand B,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",1.08,1639.44
9/10/2021,Company 7,3994,Footwear,Boots,Generic,New,9,Atlanta,"8 Fictional St, Company 7 City, State 08",37.22,148656.68
9/10/2021,Everything Else,2898,Footwear,Sneakers,Generic,New,10,Chicago,"1 Fictional St, Everything Else City, State 01",1.25,3622.5
9/10/2021,Company 14,4272,Footwear,Boots,Brand B,New,6,Atlanta,"15 Fictional St, Company 14 City, State 15",19.7,84158.4
9/10/2021,Company 3,2547,Footwear,Boots,Generic,Gently Used,12,LA,"4 Fictional St, Company 3 City, State 04",143.75,366131.25
9/10/2021,Everything Else,2715,Footwear,Sneakers,Brand C,Worn,5,NY,"1 Fictional St, Everything Else City, State 01",5.97,16208.55
9/10/2021,Company 8,2548,Apparel,Shirts,Brand B,Gently Used,M,Nashville,"9 Fictional St, Company 8 City, State 09",65.22,166180.56
9/11/2021,Everything Else,1641,Footwear,Sneakers,Generic,New,7,LA,"1 Fictional St, Everything Else City, State 01",1637.05,2686399.05
9/11/2021,Company 7,2322,Apparel,Shirts,Brand A,Gently Used,XXL,Chicago,"8 Fictional St, Company 7 City, State 08",10.67,24775.74
9/11/2021,Company 3,2459,Apparel,Coats,Brand B,Gently Used,L,LA,"4 Fictional St, Company 3 City, State 04",53.81,132318.79
9/11/2021,Company 8,1912,Apparel,Coats,Generic,Worn,S,NY,"9 Fictional St, Company 8 City, State 09",158.11,302306.32
9/11/2021,Company 9,5903,Apparel,Shirts,Brand A,Gently Used,S,Nashville,"10 Fictional St, Company 9 City, State 10",4.39,25914.17
9/11/2021,Company 12,4630,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,"13 Fictional St, Company 12 City, State 13",19.8,91674
9/11/2021,Everything Else,3760,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",4.53,17032.8
9/12/2021,Company 1,1573,Footwear,Sneakers,Brand A,Gently Used,9,NY,"2 Fictional St, Company 1 City, State 02",0.73,1148.29
9/12/2021,Company 3,3492,Footwear,Sneakers,Generic,Gently Used,12,Nashville,"4 Fictional St, Company 3 City, State 04",4813.99,16810453.08
9/12/2021,Everything Else,3162,Footwear,Sneakers,Brand B,Worn,5,Chicago,"1 Fictional St, Everything Else City, State 01",0.82,2592.84
9/12/2021,Everything Else,2336,Apparel,Shirts,Brand C,Gently Used,XL,NY,"1 Fictional St, Everything Else City, State 01",7.35,17169.6
9/12/2021,Everything Else,3116,Footwear,Boots,Brand A,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",37.22,115977.52
9/12/2021,Everything Else,510,Footwear,Sneakers,Brand B,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",0.06,30.6
9/12/2021,Company 15,2536,Footwear,Sneakers,Brand A,Gently Used,5,Nashville,"16 Fictional St, Company 15 City, State 16",1.82,4615.52
9/12/2021,Company 10,2780,Footwear,Boots,Brand A,Gently Used,7,Nashville,"11 Fictional St, Company 10 City, State 11",0.52,1445.6
9/12/2021,Company 3,2853,Apparel,Shirts,Generic,Gently Used,XL,Nashville,"4 Fictional St, Company 3 City, State 04",5.3,15120.9
9/12/2021,Company 12,4609,Footwear,Sneakers,Brand B,New,11,NY,"13 Fictional St, Company 12 City, State 13",4244.27,19561840.43
9/12/2021,Everything Else,3136,Footwear,Boots,Brand B,Worn,10,Chicago,"1 Fictional St, Everything Else City, State 01",8.09,25370.24
9/12/2021,Everything Else,2731,Footwear,Sneakers,Generic,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",4.97,13573.07
9/12/2021,Company 4,1682,Footwear,Sneakers,Brand C,Gently Used,12,LA,"5 Fictional St, Company 4 City, State 05",0.51,857.82
9/12/2021,Company 10,1887,Footwear,Boots,Brand C,Gently Used,11,LA,"11 Fictional St, Company 10 City, State 11",160.57,302995.59
9/12/2021,Company 10,2401,Apparel,Coats,Brand A,Gently Used,XXL,LA,"11 Fictional St, Company 10 City, State 11",1.65,3961.65
9/12/2021,Company 12,2963,Apparel,Shirts,Brand B,New,XXL,NY,"13 Fictional St, Company 12 City, State 13",285.54,846055.02
9/12/2021,Company 4,1495,Footwear,Sneakers,Generic,Gently Used,5,NY,"5 Fictional St, Company 4 City, State 05",94.09,140664.55
9/12/2021,Company 1,1369,Footwear,Boots,Brand C,Gently Used,9,LA,"2 Fictional St, Company 1 City, State 02",547.78,749910.82
9/13/2021,Company 10,4214,Footwear,Boots,Brand C,Gently Used,7,NY,"11 Fictional St, Company 10 City, State 11",6.84,28823.76
9/13/2021,Everything Else,2375,Footwear,Boots,Brand B,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",49.4,117325
9/13/2021,Everything Else,2517,Footwear,Sneakers,Brand A,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",4.57,11502.69
9/13/2021,Company 10,3935,Footwear,Sneakers,Brand B,New,6,LA,"11 Fictional St, Company 10 City, State 11",25.83,101641.05
9/13/2021,Company 2,2682,Apparel,Coats,Brand C,Gently Used,M,Atlanta,"3 Fictional St, Company 2 City, State 03",28,75096
9/13/2021,Company 4,2995,Apparel,Shirts,Brand B,New,XL,Nashville,"5 Fictional St, Company 4 City, State 05",431.77,1293151.15
9/13/2021,Everything Else,1232,Footwear,Sneakers,Brand C,Worn,9,Atlanta,"1 Fictional St, Everything Else City, State 01",1601.31,1972813.92
9/13/2021,Everything Else,2975,Apparel,Shirts,Generic,New,S,Chicago,"1 Fictional St, Everything Else City, State 01",0.95,2826.25
9/13/2021,Everything Else,2909,Footwear,Sneakers,Brand B,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",18.92,55038.28
9/14/2021,Company 14,4630,Footwear,Sneakers,Generic,Gently Used,8,LA,"15 Fictional St, Company 14 City, State 15",0.25,1157.5
9/14/2021,Company 3,2750,Apparel,Coats,Brand C,Gently Used,XXL,LA,"4 Fictional St, Company 3 City, State 04",30.99,85222.5
9/14/2021,Everything Else,617,Footwear,Sneakers,Brand B,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",3.9,2406.3
9/14/2021,Everything Else,2943,Footwear,Sneakers,Brand C,New,6,NY,"1 Fictional St, Everything Else City, State 01",39.24,115483.32
9/14/2021,Everything Else,2652,Apparel,Coats,Brand B,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",6.71,17794.92
9/14/2021,Everything Else,7403,Apparel,Shirts,Brand B,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",9.39,69514.17
9/14/2021,Everything Else,551,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",73.62,40564.62
9/14/2021,Company 14,1320,Footwear,Sneakers,Generic,Gently Used,9,LA,"15 Fictional St, Company 14 City, State 15",0.11,145.2
9/15/2021,Company 2,3480,Footwear,Sneakers,Brand A,Worn,10,NY,"3 Fictional St, Company 2 City, State 03",320.91,1116766.8
9/15/2021,Everything Else,2469,Apparel,Coats,Brand C,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",79.79,197001.51
9/15/2021,Company 3,1317,Apparel,Shirts,Generic,Gently Used,S,Nashville,"4 Fictional St, Company 3 City, State 04",17.34,22836.78
9/15/2021,Everything Else,3790,Footwear,Sneakers,Brand B,Worn,7,LA,"1 Fictional St, Everything Else City, State 01",172.55,653964.5
9/15/2021,Everything Else,2919,Footwear,Sneakers,Brand B,Worn,11,Chicago,"1 Fictional St, Everything Else City, State 01",7.72,22534.68
9/15/2021,Everything Else,2626,Footwear,Boots,Brand B,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",7.41,19458.66
9/15/2021,Company 4,2873,Footwear,Boots,Brand C,Gently Used,6,Nashville,"5 Fictional St, Company 4 City, State 05",47.18,135548.14
9/15/2021,Everything Else,1964,Footwear,Boots,Brand B,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",58.02,113951.28
9/15/2021,Company 5,2837,Apparel,Shirts,Brand C,Gently Used,L,NY,"6 Fictional St, Company 5 City, State 06",1.96,5560.52
9/16/2021,Everything Else,3443,Apparel,Coats,Brand B,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",6.85,23584.55
9/16/2021,Company 5,1058,Footwear,Sneakers,Brand B,Gently Used,5,LA,"6 Fictional St, Company 5 City, State 06",29.22,30914.76
9/16/2021,Everything Else,5251,Apparel,Coats,Generic,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",1238.48,6503258.48
9/16/2021,Everything Else,3761,Footwear,Sneakers,Generic,New,11,Chicago,"1 Fictional St, Everything Else City, State 01",0.1,376.1
9/16/2021,Everything Else,2419,Apparel,Coats,Brand A,New,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",436.64,1056232.16
9/16/2021,Company 7,3523,Footwear,Sneakers,Generic,Gently Used,11,Nashville,"8 Fictional St, Company 7 City, State 08",1.34,4720.82
9/16/2021,Everything Else,5737,Apparel,Coats,Generic,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",5.84,33504.08
9/16/2021,Everything Else,1514,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",81.32,123118.48
9/17/2021,Everything Else,5841,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",9.3,54321.3
9/17/2021,Company 3,2347,Footwear,Boots,Brand A,Gently Used,7,NY,"4 Fictional St, Company 3 City, State 04",4.81,11289.07
9/17/2021,Company 7,1563,Footwear,Sneakers,Brand B,Worn,12,Nashville,"8 Fictional St, Company 7 City, State 08",19.63,30681.69
9/17/2021,Company 4,3931,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"5 Fictional St, Company 4 City, State 05",2.43,9552.33
9/17/2021,Company 12,2009,Footwear,Sneakers,Brand B,Gently Used,11,NY,"13 Fictional St, Company 12 City, State 13",6.59,13239.31
9/17/2021,Everything Else,2923,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",226.12,660948.76
9/17/2021,Company 3,1365,Footwear,Sneakers,Brand B,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",11.78,16079.7
9/17/2021,Company 15,4087,Apparel,Coats,Generic,Gently Used,M,Atlanta,"16 Fictional St, Company 15 City, State 16",1826.83,7466254.21
9/17/2021,Everything Else,3493,Apparel,Shirts,Brand A,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",2.9,10129.7
9/17/2021,Company 8,2593,Apparel,Shirts,Generic,Gently Used,L,LA,"9 Fictional St, Company 8 City, State 09",0.29,751.97
9/17/2021,Company 12,5144,Apparel,Coats,Brand B,Gently Used,M,Atlanta,"13 Fictional St, Company 12 City, State 13",6184.13,31811164.72
9/17/2021,Company 3,5297,Footwear,Sneakers,Brand C,New,5,NY,"4 Fictional St, Company 3 City, State 04",7.89,41793.33
9/17/2021,Everything Else,2774,Footwear,Sneakers,Brand C,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",7.25,20111.5
9/17/2021,Everything Else,1686,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",6.09,10267.74
9/17/2021,Company 4,2898,Apparel,Shirts,Generic,New,L,Atlanta,"5 Fictional St, Company 4 City, State 05",1050.88,3045450.24
9/17/2021,Company 8,3907,Footwear,Boots,Brand B,Gently Used,9,LA,"9 Fictional St, Company 8 City, State 09",4.69,18323.83
9/17/2021,Company 11,1318,Apparel,Coats,Generic,Gently Used,XL,Chicago,"12 Fictional St, Company 11 City, State 12",2.27,2991.86
9/17/2021,Company 5,2249,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,"6 Fictional St, Company 5 City, State 06",3.68,8276.32
9/17/2021,Everything Else,5200,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",67.78,352456
9/17/2021,Company 4,1800,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,"5 Fictional St, Company 4 City, State 05",0.86,1548
9/17/2021,Company 8,2952,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"9 Fictional St, Company 8 City, State 09",0.32,944.64
9/18/2021,Everything Else,1917,Footwear,Boots,Brand B,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",10.02,19208.34
9/18/2021,Everything Else,2396,Footwear,Sneakers,Brand C,Worn,10,LA,"1 Fictional St, Everything Else City, State 01",0.16,383.36
9/18/2021,Company 7,3569,Apparel,Shirts,Brand A,New,XL,Nashville,"8 Fictional St, Company 7 City, State 08",1.24,4425.56
9/18/2021,Everything Else,3490,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",0.02,69.8
9/18/2021,Company 9,1651,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,"10 Fictional St, Company 9 City, State 10",0.08,132.08
9/18/2021,Everything Else,2093,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",5.09,10653.37
9/19/2021,Company 3,3952,Footwear,Boots,Brand C,Worn,7,NY,"4 Fictional St, Company 3 City, State 04",18.92,74771.84
9/19/2021,Everything Else,5337,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",0.27,1440.99
9/19/2021,Everything Else,2620,Footwear,Sneakers,Generic,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",601.1,1574882
9/19/2021,Company 16,2790,Footwear,Boots,Brand B,Gently Used,12,LA,"17 Fictional St, Company 16 City, State 17",1.61,4491.9
9/19/2021,Everything Else,2045,Footwear,Boots,Brand C,New,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.28,572.6
9/19/2021,Company 3,1418,Footwear,Sneakers,Brand C,Gently Used,7,NY,"4 Fictional St, Company 3 City, State 04",73.48,104194.64
9/20/2021,Company 8,3779,Footwear,Sneakers,Generic,Gently Used,10,Nashville,"9 Fictional St, Company 8 City, State 09",11.4,43080.6
9/20/2021,Company 13,842,Footwear,Sneakers,Brand C,Gently Used,9,NY,"14 Fictional St, Company 13 City, State 14",69494.42,58514301.64
9/20/2021,Company 3,1946,Footwear,Boots,Brand B,Gently Used,8,Chicago,"4 Fictional St, Company 3 City, State 04",3.18,6188.28
9/20/2021,Everything Else,4331,Footwear,Boots,Generic,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",8.64,37419.84
9/20/2021,Company 1,9786,Footwear,Sneakers,Brand C,Gently Used,6,LA,"2 Fictional St, Company 1 City, State 02",8.31,81321.66
9/20/2021,Everything Else,2380,Apparel,Shirts,Brand C,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",14.85,35343
9/21/2021,Company 3,2825,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"4 Fictional St, Company 3 City, State 04",37.18,105033.5
9/21/2021,Everything Else,2948,Footwear,Sneakers,Brand A,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",98.32,289847.36
9/21/2021,Everything Else,4180,Footwear,Boots,Generic,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",54.54,227977.2
9/21/2021,Company 3,2806,Footwear,Sneakers,Brand A,Gently Used,5,NY,"4 Fictional St, Company 3 City, State 04",64.1,179864.6
9/21/2021,Company 3,3323,Apparel,Coats,Generic,Gently Used,XXL,LA,"4 Fictional St, Company 3 City, State 04",269.59,895847.57
9/21/2021,Everything Else,3514,Footwear,Boots,Brand B,Worn,11,Nashville,"1 Fictional St, Everything Else City, State 01",27.62,97056.68
9/21/2021,Everything Else,2330,Footwear,Boots,Brand C,Worn,8,Atlanta,"1 Fictional St, Everything Else City, State 01",47.2,109976
9/21/2021,Everything Else,1410,Footwear,Boots,Generic,New,7,Chicago,"1 Fictional St, Everything Else City, State 01",0.09,126.9
9/21/2021,Everything Else,2951,Footwear,Sneakers,Generic,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",3.9,11508.9
9/21/2021,Company 13,2008,Footwear,Boots,Brand B,Gently Used,6,Atlanta,"14 Fictional St, Company 13 City, State 14",18.98,38111.84
9/22/2021,Company 3,1507,Apparel,Shirts,Brand A,Gently Used,S,NY,"4 Fictional St, Company 3 City, State 04",11.93,17978.51
9/22/2021,Everything Else,3145,Footwear,Sneakers,Brand B,Worn,5,Nashville,"1 Fictional St, Everything Else City, State 01",194.97,613180.65
9/22/2021,Company 16,2594,Apparel,Coats,Generic,Gently Used,L,LA,"17 Fictional St, Company 16 City, State 17",0.66,1712.04
9/22/2021,Everything Else,2728,Apparel,Shirts,Brand B,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",0,0
9/22/2021,Everything Else,2572,Footwear,Boots,Brand A,New,11,NY,"1 Fictional St, Everything Else City, State 01",2.68,6892.96
9/22/2021,Company 3,2357,Apparel,Shirts,Generic,Gently Used,XL,NY,"4 Fictional St, Company 3 City, State 04",27.07,63803.99
9/22/2021,Everything Else,3883,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",1372.98,5331281.34
9/22/2021,Company 4,3739,Footwear,Boots,Brand B,Gently Used,5,Nashville,"5 Fictional St, Company 4 City, State 05",4.41,16488.99
9/22/2021,Company 8,3846,Footwear,Boots,Brand A,Gently Used,12,NY,"9 Fictional St, Company 8 City, State 09",72.98,280681.08
9/22/2021,Company 5,4190,Footwear,Boots,Generic,Gently Used,6,LA,"6 Fictional St, Company 5 City, State 06",414.49,1736713.1
9/22/2021,Company 1,2647,Footwear,Sneakers,Brand A,Gently Used,11,NY,"2 Fictional St, Company 1 City, State 02",189.25,500944.75
9/22/2021,Company 3,3054,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"4 Fictional St, Company 3 City, State 04",0.01,30.54
9/22/2021,Everything Else,1798,Footwear,Sneakers,Brand A,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",6.97,12532.06
9/23/2021,Company 4,1068,Footwear,Boots,Brand A,New,12,Atlanta,"5 Fictional St, Company 4 City, State 05",60.47,64581.96
9/23/2021,Everything Else,3154,Footwear,Sneakers,Brand A,New,8,LA,"1 Fictional St, Everything Else City, State 01",67,211318
9/23/2021,Company 4,3464,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,"5 Fictional St, Company 4 City, State 05",51.02,176733.28
9/23/2021,Company 3,2378,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,"4 Fictional St, Company 3 City, State 04",3.5,8323
9/23/2021,Company 5,3201,Apparel,Shirts,Brand B,Gently Used,XXL,Chicago,"6 Fictional St, Company 5 City, State 06",10.27,32874.27
9/23/2021,Everything Else,3584,Footwear,Sneakers,Brand A,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",9.85,35302.4
9/23/2021,Company 1,975,Footwear,Sneakers,Brand C,Worn,11,Atlanta,"2 Fictional St, Company 1 City, State 02",187.45,182763.75
9/23/2021,Company 3,1045,Footwear,Sneakers,Brand A,New,9,Chicago,"4 Fictional St, Company 3 City, State 04",26.29,27473.05
9/23/2021,Company 10,1684,Footwear,Sneakers,Brand B,Gently Used,10,NY,"11 Fictional St, Company 10 City, State 11",1.13,1902.92
9/24/2021,Company 1,3875,Footwear,Boots,Brand C,Gently Used,8,Chicago,"2 Fictional St, Company 1 City, State 02",3409.37,13211308.75
9/24/2021,Company 5,1942,Apparel,Coats,Brand C,Worn,M,Nashville,"6 Fictional St, Company 5 City, State 06",0.27,524.34
9/24/2021,Company 13,718,Footwear,Sneakers,Brand A,Gently Used,7,LA,"14 Fictional St, Company 13 City, State 14",76.97,55264.46
9/24/2021,Company 7,3591,Footwear,Boots,Brand A,Gently Used,7,Atlanta,"8 Fictional St, Company 7 City, State 08",139.55,501124.05
9/24/2021,Company 4,4027,Footwear,Sneakers,Brand A,New,6,NY,"5 Fictional St, Company 4 City, State 05",9.55,38457.85
9/24/2021,Company 12,2922,Footwear,Sneakers,Generic,Gently Used,8,Chicago,"13 Fictional St, Company 12 City, State 13",1.9,5551.8
9/24/2021,Everything Else,2537,Footwear,Boots,Brand B,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.42,1065.54
9/24/2021,Everything Else,2577,Footwear,Boots,Generic,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",7.76,19997.52
9/24/2021,Company 3,1435,Apparel,Shirts,Brand C,Gently Used,L,Nashville,"4 Fictional St, Company 3 City, State 04",162.79,233603.65
9/24/2021,Company 3,3075,Apparel,Shirts,Generic,New,M,LA,"4 Fictional St, Company 3 City, State 04",0.01,30.75
9/25/2021,Everything Else,2041,Footwear,Sneakers,Brand B,Worn,12,Chicago,"1 Fictional St, Everything Else City, State 01",1619.79,3305991.39
9/25/2021,Everything Else,4089,Footwear,Sneakers,Generic,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",269.8,1103212.2
9/25/2021,Everything Else,3399,Apparel,Coats,Brand A,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",9.98,33922.02
9/25/2021,Everything Else,1739,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",9.19,15981.41
9/25/2021,Company 5,2227,Apparel,Shirts,Brand C,New,XL,NY,"6 Fictional St, Company 5 City, State 06",1.61,3585.47
9/25/2021,Everything Else,2266,Footwear,Boots,Generic,New,12,NY,"1 Fictional St, Everything Else City, State 01",52.36,118647.76
9/25/2021,Everything Else,1710,Footwear,Sneakers,Brand A,New,12,NY,"1 Fictional St, Everything Else City, State 01",3997.75,6836152.5
9/25/2021,Company 3,2313,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,"4 Fictional St, Company 3 City, State 04",1.6,3700.8
9/25/2021,Company 2,3243,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,"3 Fictional St, Company 2 City, State 03",0.59,1913.37
9/25/2021,Company 4,376,Apparel,Coats,Brand C,Gently Used,S,LA,"5 Fictional St, Company 4 City, State 05",61.33,23060.08
9/25/2021,Company 11,3995,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,"12 Fictional St, Company 11 City, State 12",0.37,1478.15
9/25/2021,Everything Else,4242,Footwear,Boots,Brand C,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",74.91,317768.22
9/25/2021,Everything Else,4433,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",0.05,221.65
9/25/2021,Company 5,3160,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,"6 Fictional St, Company 5 City, State 06",87.99,278048.4
9/25/2021,Everything Else,5655,Footwear,Boots,Brand B,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",2.07,11705.85
9/25/2021,Everything Else,1046,Apparel,Shirts,Brand A,New,XL,Chicago,"1 Fictional St, Everything Else City, State 01",507.76,531116.96
9/26/2021,Company 2,1553,Footwear,Sneakers,Brand A,Worn,12,LA,"3 Fictional St, Company 2 City, State 03",102.43,159073.79
9/26/2021,Company 3,3437,Apparel,Coats,Brand B,Gently Used,XXL,LA,"4 Fictional St, Company 3 City, State 04",624.43,2146165.91
9/26/2021,Company 4,1831,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,"5 Fictional St, Company 4 City, State 05",125.13,229113.03
9/26/2021,Everything Else,4176,Footwear,Sneakers,Brand C,New,8,Atlanta,"1 Fictional St, Everything Else City, State 01",262.31,1095406.56
9/26/2021,Company 7,1907,Footwear,Boots,Brand C,Gently Used,7,LA,"8 Fictional St, Company 7 City, State 08",0.8,1525.6
9/26/2021,Everything Else,4453,Footwear,Sneakers,Generic,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",176.29,785019.37
9/26/2021,Company 4,3016,Footwear,Sneakers,Brand A,Worn,8,NY,"5 Fictional St, Company 4 City, State 05",1.73,5217.68
9/26/2021,Everything Else,1986,Footwear,Boots,Generic,Worn,5,NY,"1 Fictional St, Everything Else City, State 01",5.99,11896.14
9/26/2021,Everything Else,3607,Footwear,Sneakers,Brand A,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",343.08,1237489.56
