Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
10/5/2023,4327,Footwear,Sneakers,Brand B,Gently Used,5,Nashville,326.08,1410948.16,Company C,16.64,72001.28,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/4/2023,2643,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,1.71,4519.53,Company I,1.73,4572.39,"10 Partner Blvd, Company I Town, Region 10",Relief,General
9/23/2023,3052,Footwear,Boots,Brand C,Gently Used,8,Atlanta,0.15,457.8,Company C,16.38,49991.76,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/10/2023,2422,Footwear,Boots,Brand A,Worn,5,NY,1486.87,3601199.14,Company F,4.71,11407.62,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
10/4/2023,1871,Footwear,Sneakers,Generic,Worn,6,NY,8.34,15604.14,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
10/2/2023,891,Apparel,Coats,Brand A,Gently Used,L,Nashville,0.13,115.83,Company C,13.19,11752.29,"3 Partner Blvd, Company C Town, Region 03",Relief,School
9/30/2023,2861,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,304.4,870888.4,Company I,3.67,10499.87,"10 Partner Blvd, Company I Town, Region 10",Relief,General
10/3/2023,3627,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,0.29,1051.83,Company E,12.06,43741.62,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/4/2023,3588,Apparel,Shirts,Generic,New,M,Atlanta,0.63,2260.44,Company C,19.62,70396.56,"3 Partner Blvd, Company C Town, Region 03",Relief,General
9/21/2023,1885,Apparel,Coats,Brand B,Gently Used,M,Chicago,0.59,1112.15,Company A,1.12,2111.2,"1 Partner Blvd, Company A Town, Region 01",Relief,School
9/25/2023,1516,Apparel,Coats,Brand B,Gently Used,XL,Atlanta,73.55,111501.8,Company E,9.79,14841.64,"5 Partner Blvd, Company E Town, Region 05",Relief,General
9/23/2023,3019,Footwear,Boots,Brand A,Worn,11,Nashville,125.08,377616.52,Company C,16.28,49149.32,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/8/2023,3761,Footwear,Sneakers,Brand B,Gently Used,5,Nashville,0.01,37.61,Company C,16.93,63673.73,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/6/2023,3524,Apparel,Coats,Brand B,Gently Used,L,LA,4.36,15364.64,Company J,5.9,20791.6,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
10/4/2023,7383,Footwear,Sneakers,Generic,New,8,Nashville,0.24,1771.92,Company C,15.56,114879.48,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/6/2023,5206,Footwear,Sneakers,Brand B,New,8,NY,26.81,139572.86,Company E,12.63,65751.78,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
9/23/2023,6628,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,99.24,657762.72,Company E,13.03,86362.84,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
9/26/2023,2673,Footwear,Boots,Brand C,New,7,Nashville,1.46,3902.58,Company L,11.21,29964.33,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
9/24/2023,3699,Apparel,Shirts,Brand B,Gently Used,S,Nashville,40.2,148699.8,Company C,19,70281,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/6/2023,1002,Footwear,Sneakers,Generic,Gently Used,8,NY,2381.59,2386353.18,Company H,5.04,5050.08,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
10/10/2023,2212,Apparel,Shirts,Brand C,Worn,L,NY,1.14,2521.68,Company F,5.32,11767.84,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
10/6/2023,4150,Apparel,Coats,Brand B,New,XL,Nashville,3.84,15936,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
9/23/2023,1808,Footwear,Sneakers,Generic,Gently Used,7,NY,0.17,307.36,Company E,11.98,21659.84,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/9/2023,1366,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,87.31,119265.46,Company A,1.12,1529.92,"1 Partner Blvd, Company A Town, Region 01",Relief,General
10/12/2023,1703,Footwear,Sneakers,Generic,Gently Used,9,Chicago,1526.26,2599220.78,Company F,5.99,10200.97,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
9/29/2023,1401,Footwear,Sneakers,Generic,Worn,9,NY,57.67,80795.67,Company E,11.37,15929.37,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
10/14/2023,1077,Footwear,Sneakers,Generic,Gently Used,8,LA,12.16,13096.32,Company F,3.58,3855.66,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/5/2023,1355,Footwear,Boots,Brand C,Gently Used,8,LA,684.05,926887.75,Company F,3.27,4430.85,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
10/13/2023,3721,Apparel,Shirts,Brand B,Gently Used,L,Nashville,0.06,223.26,Company C,19.23,71554.83,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/7/2023,3180,Footwear,Boots,Generic,Gently Used,10,Nashville,189.29,601942.2,Company C,15.61,49639.8,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/8/2023,6715,Footwear,Boots,Brand A,New,6,NY,3.75,25181.25,Company F,5.96,40021.4,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
10/15/2023,3030,Footwear,Boots,Brand C,Gently Used,5,LA,3.04,9211.2,Company F,4.47,13544.1,"6 Partner Blvd, Company F Town, Region 06",Relief,General
9/25/2023,1404,Footwear,Sneakers,Brand A,Gently Used,11,Atlanta,2.43,3411.72,Company I,3.13,4394.52,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
9/26/2023,1449,Apparel,Coats,Generic,Gently Used,S,Nashville,127.53,184790.97,Company F,2.24,3245.76,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/2/2023,2745,Footwear,Sneakers,Brand B,Gently Used,8,NY,628.18,1724354.1,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
10/4/2023,3806,Footwear,Boots,Brand B,New,9,Atlanta,80.41,306040.46,Company C,15.21,57889.26,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/4/2023,1835,Footwear,Sneakers,Brand C,Worn,7,Nashville,209.01,383533.35,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
9/29/2023,1270,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,821,1042670,Company C,12.77,16217.9,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
9/29/2023,1586,Footwear,Sneakers,Generic,Gently Used,6,Nashville,40.34,63979.24,Company E,12.93,20506.98,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
9/26/2023,4261,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,0.4,1704.4,Company C,17.9,76271.9,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/9/2023,2986,Footwear,Sneakers,Generic,Gently Used,8,Nashville,53.32,159213.52,Company C,14.2,42401.2,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/9/2023,1240,Footwear,Boots,Brand C,Gently Used,12,NY,0.59,731.6,Company F,5.15,6386,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
10/2/2023,1245,Footwear,Sneakers,Generic,New,5,Chicago,2638.88,3285405.6,Company B,1.42,1767.9,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,School
9/29/2023,4251,Footwear,Sneakers,Brand A,New,5,Nashville,4.12,17514.12,Company H,8.37,35580.87,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
10/2/2023,3090,Apparel,Shirts,Brand A,Gently Used,L,Chicago,28.59,88343.1,Company F,3.35,10351.5,"6 Partner Blvd, Company F Town, Region 06",Relief,General
10/1/2023,1813,Footwear,Boots,Brand A,Worn,10,NY,11.26,20414.38,Company C,12.55,22753.15,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/7/2023,2874,Footwear,Boots,Brand B,Gently Used,6,LA,406.19,1167390.06,Company F,2.56,7357.44,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/2/2023,2378,Footwear,Boots,Brand A,Gently Used,12,Nashville,5.53,13150.34,Company C,17.04,40521.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/6/2023,1777,Footwear,Sneakers,Brand B,Gently Used,5,Atlanta,2.5,4442.5,Company F,3.89,6912.53,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
9/24/2023,5648,Footwear,Boots,Brand C,New,9,NY,0.01,56.48,Company E,13.06,73762.88,"5 Partner Blvd, Company E Town, Region 05",Relief,School
9/26/2023,2651,Apparel,Coats,Generic,Gently Used,M,NY,0,0,Company J,0.25,662.75,"11 Partner Blvd, Company J Town, Region 11",Relief,School
10/4/2023,489,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,97.55,47701.95,Company C,15.87,7760.43,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/11/2023,3642,Footwear,Sneakers,Brand B,Gently Used,9,LA,7.71,28079.82,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
10/10/2023,1431,Footwear,Boots,Generic,Gently Used,8,Nashville,23.59,33757.29,Company F,9.52,13623.12,"6 Partner Blvd, Company F Town, Region 06",Relief,General
10/4/2023,1836,Footwear,Boots,Brand B,Gently Used,7,Atlanta,456.56,838244.16,Company C,15.23,27962.28,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/10/2023,2994,Footwear,Boots,Brand C,Gently Used,8,Atlanta,287.61,861104.34,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
10/8/2023,3829,Footwear,Boots,Generic,Gently Used,9,Nashville,24.23,92776.67,Company F,4.47,17115.63,"6 Partner Blvd, Company F Town, Region 06",Relief,General
10/3/2023,3121,Apparel,Shirts,Brand B,New,L,LA,0.43,1342.03,Company C,16.79,52401.59,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
9/25/2023,3796,Footwear,Sneakers,Generic,Gently Used,7,LA,0.09,341.64,Company C,14.73,55915.08,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/11/2023,2640,Footwear,Boots,Brand A,Gently Used,11,NY,14.69,38781.6,Company J,2.52,6652.8,"11 Partner Blvd, Company J Town, Region 11",Relief,General
10/2/2023,2277,Footwear,Sneakers,Brand C,Gently Used,6,NY,118.18,269095.86,Company C,14.64,33335.28,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/5/2023,1795,Footwear,Sneakers,Brand B,Gently Used,5,NY,1.72,3087.4,Company C,9.23,16567.85,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
9/28/2023,6186,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,270.26,1671828.36,Company K,12.25,75778.5,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,School
10/6/2023,1446,Apparel,Shirts,Generic,Worn,XL,Chicago,0.71,1026.66,Company C,13.12,18971.52,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
9/28/2023,5403,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,0.47,2539.41,Company C,11.61,62728.83,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/8/2023,3780,Footwear,Sneakers,Generic,Gently Used,7,NY,4.63,17501.4,Company F,4.23,15989.4,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
10/12/2023,6400,Apparel,Coats,Brand A,Gently Used,M,LA,207.91,1330624,Company C,13.45,86080,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/2/2023,1894,Footwear,Sneakers,Generic,Gently Used,9,LA,3.34,6325.96,Company L,11.9,22538.6,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
10/5/2023,1222,Footwear,Sneakers,Brand C,Gently Used,7,LA,1.58,1930.76,Company E,11.35,13869.7,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
10/17/2023,1301,Apparel,Shirts,Brand A,Worn,M,Nashville,0.33,429.33,Company F,5.24,6817.24,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
10/1/2023,5121,Footwear,Boots,Brand A,Gently Used,7,Nashville,0.6,3072.6,Company K,11.55,59147.55,"12 Partner Blvd, Company K Town, Region 12",Relief,Winter
10/17/2023,6955,Apparel,Coats,Brand B,New,M,Nashville,6.61,45972.55,Company E,13.64,94866.2,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/9/2023,3803,Apparel,Coats,Brand B,Worn,S,NY,0.87,3308.61,Company E,15.34,58338.02,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/10/2023,3073,Footwear,Sneakers,Brand A,Worn,11,Chicago,1.81,5562.13,Company E,10.71,32911.83,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/18/2023,3129,Apparel,Coats,Generic,New,XXL,Nashville,2.2,6883.8,Company E,10.49,32823.21,"5 Partner Blvd, Company E Town, Region 05",Relief,School
10/11/2023,2584,Footwear,Sneakers,Brand B,New,6,Atlanta,1030.98,2664052.32,Company C,13.66,35297.44,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/9/2023,3189,Apparel,Shirts,Brand C,Worn,S,LA,0.77,2455.53,Company I,0.42,1339.38,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
10/13/2023,1848,Footwear,Boots,Brand B,Gently Used,7,LA,0.03,55.44,Company F,3.52,6504.96,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
9/29/2023,1187,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,0.25,296.75,Company J,1.55,1839.85,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
10/1/2023,3243,Apparel,Coats,Brand A,Gently Used,XXL,LA,0.08,259.44,Company C,15.34,49747.62,"3 Partner Blvd, Company C Town, Region 03",Relief,General
9/28/2023,6537,Apparel,Coats,Brand C,Gently Used,M,Chicago,0.11,719.07,Company C,16.34,106814.58,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
9/30/2023,2146,Apparel,Shirts,Brand A,Gently Used,S,Atlanta,118.67,254665.82,Company C,13.05,28005.3,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/3/2023,6429,Footwear,Boots,Generic,Gently Used,7,LA,0.3,1928.7,Company C,11.47,73740.63,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/19/2023,1747,Apparel,Coats,Brand B,Gently Used,L,Chicago,64.02,111842.94,Company E,15.21,26571.87,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
10/9/2023,4751,Footwear,Boots,Brand C,Gently Used,5,Atlanta,17.05,81004.55,Company H,4.87,23137.37,"9 Partner Blvd, Company H Town, Region 09",Relief,General
10/19/2023,3116,Footwear,Sneakers,Brand C,Gently Used,12,NY,3.32,10345.12,Company F,3.36,10469.76,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
9/27/2023,6779,Apparel,Shirts,Brand A,Gently Used,XL,Atlanta,28.24,191438.96,Company K,15.48,104938.92,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
10/1/2023,3042,Apparel,Shirts,Generic,Gently Used,S,NY,0.21,638.82,Company C,15.78,48002.76,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/1/2023,5350,Apparel,Coats,Brand C,Gently Used,XXL,Atlanta,511.06,2734171,Company C,15.21,81373.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/19/2023,2735,Footwear,Sneakers,Brand C,New,8,LA,49.37,135026.95,Company C,10.97,30002.95,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/5/2023,3388,Footwear,Boots,Brand A,Gently Used,12,LA,5.5,18634,Company L,11.49,38928.12,"13 Partner Blvd, Company L Town, Region 13",Relief,General
9/28/2023,700,Apparel,Coats,Brand A,Worn,S,Chicago,4041.04,2828728,Company F,3.22,2254,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
10/13/2023,2094,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,64.97,136047.18,Company H,3.29,6889.26,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
9/29/2023,1817,Footwear,Boots,Brand A,Gently Used,5,Chicago,28.13,51112.21,Company H,6.14,11156.38,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
9/29/2023,4193,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,1.33,5576.69,Company C,14.46,60630.78,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/7/2023,2364,Footwear,Sneakers,Brand C,Gently Used,5,NY,0,0,Company C,14.55,34396.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/12/2023,1104,Apparel,Shirts,Brand A,New,XXL,Atlanta,6.56,7242.24,Company K,11.89,13126.56,"12 Partner Blvd, Company K Town, Region 12",Relief,General
10/15/2023,2101,Apparel,Coats,Brand A,Gently Used,XXL,LA,3492.18,7337070.18,Company E,12.7,26682.7,"5 Partner Blvd, Company E Town, Region 05",Relief,School
10/6/2023,5132,Footwear,Boots,Brand B,Gently Used,5,Chicago,2.59,13291.88,Company C,13.76,70616.32,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
9/28/2023,2694,Footwear,Sneakers,Brand C,Gently Used,8,LA,344.42,927867.48,Company C,12.51,33701.94,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/4/2023,2256,Apparel,Shirts,Generic,New,XL,Chicago,738.8,1666732.8,Company F,6.36,14348.16,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
10/6/2023,922,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,2.81,2590.82,Company A,2.68,2470.96,"1 Partner Blvd, Company A Town, Region 01",Relief,General
10/18/2023,3179,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,1.77,5626.83,Company F,6.59,20949.61,"6 Partner Blvd, Company F Town, Region 06",Relief,General
10/4/2023,1274,Footwear,Sneakers,Generic,New,10,LA,19.34,24639.16,Company E,13.13,16727.62,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
10/5/2023,1635,Apparel,Shirts,Brand B,New,S,LA,9.65,15777.75,Company E,12.26,20045.1,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/1/2023,1832,Footwear,Sneakers,Brand A,Gently Used,7,Chicago,0.11,201.52,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
10/17/2023,1025,Footwear,Boots,Generic,Worn,11,Atlanta,27.87,28566.75,Company E,12.56,12874,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
9/29/2023,1918,Footwear,Sneakers,Generic,Worn,6,NY,1150.07,2205834.26,Company E,10.58,20292.44,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/14/2023,2880,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,0.57,1641.6,Company K,13.58,39110.4,"12 Partner Blvd, Company K Town, Region 12",Relief,General
10/8/2023,2810,Footwear,Boots,Brand A,New,11,LA,273.8,769378,Company H,5.39,15145.9,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
10/21/2023,1569,Footwear,Boots,Brand C,Gently Used,5,NY,0.21,329.49,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
10/10/2023,4411,Footwear,Sneakers,Brand B,Gently Used,8,LA,24.59,108466.49,Company C,14.5,63959.5,"3 Partner Blvd, Company C Town, Region 03",Relief,General
9/29/2023,2318,Footwear,Sneakers,Brand C,New,7,Chicago,112.14,259940.52,Company C,13.42,31107.56,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/18/2023,1830,Footwear,Sneakers,Brand C,Gently Used,10,NY,9.46,17311.8,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/16/2023,1910,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,1.32,2521.2,Company C,16.69,31877.9,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/22/2023,1160,Footwear,Sneakers,Generic,Gently Used,6,Chicago,101.74,118018.4,Company K,15.54,18026.4,"12 Partner Blvd, Company K Town, Region 12",Relief,General
9/30/2023,1926,Footwear,Sneakers,Generic,Gently Used,7,Chicago,0.36,693.36,Company C,16.77,32299.02,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/22/2023,1565,Apparel,Coats,Brand A,Gently Used,XL,Chicago,0.33,516.45,Company C,16.74,26198.1,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/12/2023,4381,Footwear,Boots,Brand C,Gently Used,12,NY,442.55,1938811.55,Company C,15.5,67905.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/3/2023,4216,Footwear,Sneakers,Brand B,Worn,7,Nashville,100.09,421979.44,Company I,2.11,8895.76,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
10/6/2023,1662,Footwear,Boots,Generic,Gently Used,5,NY,4.94,8210.28,Company E,16.15,26841.3,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/4/2023,2964,Footwear,Sneakers,Generic,Gently Used,6,LA,0.45,1333.8,Company E,13.97,41407.08,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/14/2023,985,Footwear,Sneakers,Generic,Gently Used,5,Chicago,0.92,906.2,Company C,16.68,16429.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/11/2023,2363,Apparel,Shirts,Brand A,Gently Used,M,NY,38.14,90124.82,Company C,16.3,38516.9,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
10/2/2023,1850,Footwear,Boots,Brand C,Gently Used,9,NY,616.06,1139711,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
9/30/2023,3411,Apparel,Shirts,Brand C,Worn,L,Atlanta,14.83,50585.13,Company A,0.29,989.19,"1 Partner Blvd, Company A Town, Region 01",Relief,Winter
10/22/2023,3149,Footwear,Boots,Brand C,Worn,7,NY,10385.16,32702868.84,Company C,14.77,46510.73,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/17/2023,3574,Apparel,Coats,Generic,Gently Used,L,LA,0.07,250.18,Company C,15.52,55468.48,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/13/2023,2236,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,0.5,1118,Company I,0.95,2124.2,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
10/14/2023,1740,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,0.15,261,Company K,13.18,22933.2,"12 Partner Blvd, Company K Town, Region 12",Relief,School
10/1/2023,1308,Footwear,Sneakers,Brand A,Worn,10,Chicago,19.91,26042.28,Company C,15.39,20130.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/15/2023,2077,Footwear,Boots,Brand B,Gently Used,9,LA,342.23,710811.71,Company A,0.36,747.72,"1 Partner Blvd, Company A Town, Region 01",Relief,Winter
10/22/2023,4704,Footwear,Boots,Brand C,Gently Used,12,LA,36.1,169814.4,Company C,15.51,72959.04,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/10/2023,2699,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,0.66,1781.34,Company F,3.01,8123.99,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
10/20/2023,895,Footwear,Sneakers,Brand A,New,10,Nashville,0.22,196.9,Company C,15.64,13997.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
10/16/2023,2525,Apparel,Coats,Brand C,Gently Used,XL,Nashville,5.53,13963.25,Company C,15.48,39087,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/1/2023,2847,Footwear,Sneakers,Brand A,Gently Used,11,LA,6.64,18904.08,Company H,7.17,20412.99,"9 Partner Blvd, Company H Town, Region 09",Relief,School
10/23/2023,2449,Footwear,Boots,Brand A,Gently Used,9,Atlanta,38.98,95462.02,Company E,14.49,35486.01,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
10/4/2023,831,Footwear,Sneakers,Brand A,Gently Used,12,LA,76.88,63887.28,Company C,16.81,13969.11,"3 Partner Blvd, Company C Town, Region 03",Relief,General
10/5/2023,2754,Apparel,Coats,Brand B,Gently Used,XXL,NY,527.35,1452321.9,Company C,14.2,39106.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
10/12/2023,1483,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,1.65,2446.95,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
10/18/2023,1303,Apparel,Coats,Brand A,Gently Used,S,NY,12.99,16925.97,Company E,11.37,14815.11,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/22/2023,1540,Footwear,Sneakers,Brand C,Gently Used,7,Chicago,79.71,122753.4,Company E,12.33,18988.2,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
10/8/2023,2005,Footwear,Sneakers,Brand A,New,8,Atlanta,35.11,70395.55,Company F,2.93,5874.65,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
10/22/2023,2472,Footwear,Boots,Generic,Gently Used,6,LA,34.31,84814.32,Company C,15.12,37376.64,"3 Partner Blvd, Company C Town, Region 03",Relief,School
10/18/2023,2531,Apparel,Shirts,Generic,Gently Used,S,Nashville,1.69,4277.39,Company I,0.58,1467.98,"10 Partner Blvd, Company I Town, Region 10",Relief,General
10/14/2023,3533,Footwear,Boots,Generic,Gently Used,11,LA,7.18,25366.94,Everything Else,0.58,2049.14,"7 Partner Blvd, Everything Else Town, Region 07",Relief,School
10/12/2023,2808,Footwear,Boots,Generic,Gently Used,5,NY,3.72,10445.76,Company E,11.49,32263.92,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/16/2023,2149,Apparel,Shirts,Brand B,Gently Used,L,Chicago,7.44,15988.56,Company F,5.49,11798.01,"6 Partner Blvd, Company F Town, Region 06",Relief,School
10/5/2023,1929,Apparel,Shirts,Brand A,Gently Used,S,NY,0.46,887.34,Company A,4.02,7754.58,"1 Partner Blvd, Company A Town, Region 01",Relief,General
10/17/2023,3407,Footwear,Boots,Brand B,Gently Used,10,NY,0.07,238.49,Company C,13.93,47459.51,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
10/4/2023,2280,Footwear,Sneakers,Generic,Gently Used,9,Nashville,0.83,1892.4,Company E,10.73,24464.4,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/17/2023,2992,Footwear,Boots,Brand A,Gently Used,12,Atlanta,7.44,22260.48,Company E,12.29,36771.68,"5 Partner Blvd, Company E Town, Region 05",Relief,General
10/7/2023,1882,Apparel,Shirts,Brand B,Gently Used,L,Chicago,5.99,11273.18,Company D,1.65,3105.3,"4 Partner Blvd, Company D Town, Region 04",Relief,Winter
10/25/2023,2245,Footwear,Sneakers,Brand B,New,8,LA,0.64,1436.8,Company D,3.17,7116.65,"4 Partner Blvd, Company D Town, Region 04",Relief,Winter
10/9/2023,3193,Footwear,Sneakers,Brand C,Gently Used,10,LA,0.6,1915.8,Company E,11.07,35346.51,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
