Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
11/22/2023,Company 1,4954,Apparel,Shirts,Generic,Worn,XL,NY,"2 Fictional St, Company 1 City, State 02",0.35,1733.9
11/22/2023,Everything Else,2677,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",0.77,2061.29
11/22/2023,Everything Else,4514,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",2.71,12232.94
11/22/2023,Everything Else,2316,Footwear,Boots,Brand A,Gently Used,10,Nashville,"1 Fictional St, Everything Else City, State 01",0.24,555.84
11/22/2023,Everything Else,1621,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",5.09,8250.89
11/23/2023,Company 14,2256,Footwear,Sneakers,Generic,New,10,Atlanta,"15 Fictional St, Company 14 City, State 15",0.08,180.48
11/23/2023,Company 11,3411,Apparel,Shirts,Generic,New,XXL,Atlanta,"12 Fictional St, Company 11 City, State 12",22.2,75724.2
11/23/2023,Everything Else,2218,Footwear,Sneakers,Brand C,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",28.19,62525.42
11/23/2023,Company 7,2806,Apparel,Shirts,Generic,Gently Used,XXL,LA,"8 Fictional St, Company 7 City, State 08",59.26,166283.56
11/23/2023,Company 3,2032,Footwear,Sneakers,Brand A,Gently Used,10,NY,"4 Fictional St, Company 3 City, State 04",1.14,2316.48
11/23/2023,Company 8,2190,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,"9 Fictional St, Company 8 City, State 09",0.09,197.1
11/23/2023,Everything Else,2411,Footwear,Boots,Generic,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",2468.25,5950950.75
11/23/2023,Company 5,3621,Footwear,Boots,Generic,Gently Used,8,Chicago,"6 Fictional St, Company 5 City, State 06",285.8,1034881.8
11/23/2023,Everything Else,2529,Footwear,Sneakers,Generic,Worn,5,Nashville,"1 Fictional St, Everything Else City, State 01",28.54,72177.66
11/23/2023,Company 10,4025,Footwear,Sneakers,Brand C,Gently Used,11,NY,"11 Fictional St, Company 10 City, State 11",8.3,33407.5
11/23/2023,Company 4,2546,Footwear,Sneakers,Brand B,New,9,Nashville,"5 Fictional St, Company 4 City, State 05",1.58,4022.68
11/24/2023,Everything Else,2771,Apparel,Coats,Brand B,Worn,S,Atlanta,"1 Fictional St, Everything Else City, State 01",87.22,241686.62
11/24/2023,Company 8,4331,Footwear,Sneakers,Brand B,Gently Used,6,NY,"9 Fictional St, Company 8 City, State 09",7199.81,31182377.11
11/24/2023,Everything Else,1673,Apparel,Coats,Generic,New,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",218.15,364964.95
11/24/2023,Company 3,2158,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",1.32,2848.56
11/24/2023,Company 2,3185,Footwear,Sneakers,Brand A,Gently Used,6,NY,"3 Fictional St, Company 2 City, State 03",4.78,15224.3
11/24/2023,Company 1,4459,Footwear,Boots,Brand A,New,8,Atlanta,"2 Fictional St, Company 1 City, State 02",1.43,6376.37
11/24/2023,Company 1,1711,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,"2 Fictional St, Company 1 City, State 02",64.39,110171.29
11/24/2023,Everything Else,4971,Footwear,Sneakers,Generic,Worn,11,LA,"1 Fictional St, Everything Else City, State 01",243.98,1212824.58
11/24/2023,Company 11,1075,Apparel,Coats,Brand C,Gently Used,S,Atlanta,"12 Fictional St, Company 11 City, State 12",3.44,3698
11/24/2023,Company 7,3956,Footwear,Boots,Brand C,Gently Used,11,Nashville,"8 Fictional St, Company 7 City, State 08",35.17,139132.52
11/24/2023,Company 3,5513,Footwear,Boots,Brand B,Gently Used,11,NY,"4 Fictional St, Company 3 City, State 04",2.83,15601.79
11/24/2023,Company 8,2793,Apparel,Shirts,Brand A,Gently Used,XL,Nashville,"9 Fictional St, Company 8 City, State 09",22.13,61809.09
11/24/2023,Company 13,5331,Apparel,Coats,Brand A,Gently Used,XXL,Nashville,"14 Fictional St, Company 13 City, State 14",523.92,2793017.52
11/25/2023,Everything Else,3373,Apparel,Shirts,Brand A,Worn,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",3.9,13154.7
11/25/2023,Everything Else,7652,Footwear,Sneakers,Generic,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",6209.59,47515782.68
11/25/2023,Company 10,2684,Apparel,Shirts,Generic,Gently Used,M,Nashville,"11 Fictional St, Company 10 City, State 11",48.24,129476.16
11/25/2023,Everything Else,5352,Footwear,Sneakers,Generic,Worn,5,NY,"1 Fictional St, Everything Else City, State 01",9.39,50255.28
11/25/2023,Everything Else,874,Apparel,Coats,Brand A,New,XXL,LA,"1 Fictional St, Everything Else City, State 01",2440.47,2132970.78
11/25/2023,Everything Else,4063,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",25.69,104378.47
11/25/2023,Everything Else,2380,Footwear,Boots,Brand C,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",125.51,298713.8
11/25/2023,Everything Else,3796,Footwear,Boots,Generic,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",274.81,1043178.76
11/25/2023,Everything Else,2370,Apparel,Shirts,Brand C,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",0.72,1706.4
11/25/2023,Company 14,2142,Apparel,Shirts,Brand A,Gently Used,XXL,Chicago,"15 Fictional St, Company 14 City, State 15",108.25,231871.5
11/26/2023,Everything Else,1149,Apparel,Coats,Brand C,New,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",5.91,6790.59
11/26/2023,Everything Else,5678,Apparel,Shirts,Generic,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",21.67,123042.26
11/26/2023,Everything Else,2739,Footwear,Boots,Brand B,Worn,10,Atlanta,"1 Fictional St, Everything Else City, State 01",5.22,14297.58
11/26/2023,Everything Else,4220,Footwear,Boots,Brand B,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",0.18,759.6
11/26/2023,Company 4,1857,Footwear,Sneakers,Brand B,Worn,11,LA,"5 Fictional St, Company 4 City, State 05",1.1,2042.7
11/26/2023,Everything Else,3491,Footwear,Sneakers,Brand A,New,8,Chicago,"1 Fictional St, Everything Else City, State 01",154.78,540336.98
11/26/2023,Everything Else,2351,Footwear,Sneakers,Generic,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",1427.03,3354947.53
11/26/2023,Everything Else,2952,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",275.6,813571.2
11/26/2023,Everything Else,4127,Apparel,Shirts,Brand C,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",114.64,473119.28
11/26/2023,Everything Else,2284,Footwear,Sneakers,Brand B,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",10.54,24073.36
11/26/2023,Everything Else,2031,Apparel,Shirts,Brand C,New,M,Atlanta,"1 Fictional St, Everything Else City, State 01",2.8,5686.8
11/26/2023,Everything Else,2968,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",3.44,10209.92
11/26/2023,Company 4,3187,Footwear,Boots,Generic,New,6,LA,"5 Fictional St, Company 4 City, State 05",47.35,150904.45
11/26/2023,Everything Else,9878,Apparel,Shirts,Brand A,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",254.65,2515432.7
11/26/2023,Company 2,5226,Footwear,Boots,Brand A,Worn,7,Atlanta,"3 Fictional St, Company 2 City, State 03",222.65,1163568.9
11/26/2023,Company 2,1957,Apparel,Shirts,Brand C,Gently Used,M,Nashville,"3 Fictional St, Company 2 City, State 03",0.36,704.52
11/26/2023,Everything Else,2163,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",31.24,67572.12
11/26/2023,Everything Else,2133,Footwear,Boots,Brand C,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",0.21,447.93
11/27/2023,Everything Else,3607,Footwear,Boots,Brand A,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",6.13,22110.91
11/27/2023,Everything Else,2537,Apparel,Shirts,Brand C,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",6.51,16515.87
11/27/2023,Company 4,3338,Footwear,Sneakers,Brand B,Worn,10,LA,"5 Fictional St, Company 4 City, State 05",727.26,2427593.88
11/27/2023,Everything Else,1070,Apparel,Shirts,Brand C,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",58.98,63108.6
11/27/2023,Everything Else,5791,Footwear,Sneakers,Brand C,New,5,Nashville,"1 Fictional St, Everything Else City, State 01",46.33,268297.03
11/27/2023,Company 8,3613,Apparel,Shirts,Brand A,Gently Used,XL,Chicago,"9 Fictional St, Company 8 City, State 09",18.43,66587.59
11/27/2023,Everything Else,2001,Footwear,Boots,Brand C,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",5.24,10485.24
11/27/2023,Everything Else,1416,Apparel,Shirts,Brand A,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",114.17,161664.72
11/27/2023,Everything Else,2145,Apparel,Coats,Brand A,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",99.07,212505.15
11/27/2023,Everything Else,2633,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",3.5,9215.5
11/27/2023,Company 8,1766,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"9 Fictional St, Company 8 City, State 09",4.02,7099.32
11/27/2023,Company 5,2096,Footwear,Boots,Brand A,New,11,Atlanta,"6 Fictional St, Company 5 City, State 06",0.25,524
11/27/2023,Everything Else,4164,Footwear,Sneakers,Brand A,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",10.28,42805.92
11/28/2023,Company 14,2452,Footwear,Sneakers,Generic,Gently Used,7,LA,"15 Fictional St, Company 14 City, State 15",222.25,544957
11/28/2023,Company 4,3196,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,"5 Fictional St, Company 4 City, State 05",18.57,59349.72
11/28/2023,Company 7,3399,Footwear,Sneakers,Brand A,Gently Used,5,NY,"8 Fictional St, Company 7 City, State 08",155.68,529156.32
11/28/2023,Everything Else,4957,Footwear,Boots,Brand C,Worn,6,Nashville,"1 Fictional St, Everything Else City, State 01",147.86,732942.02
11/28/2023,Everything Else,4025,Footwear,Sneakers,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",165.04,664286
11/28/2023,Company 15,2777,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,"16 Fictional St, Company 15 City, State 16",4.17,11580.09
11/28/2023,Company 4,540,Apparel,Shirts,Generic,New,XL,Nashville,"5 Fictional St, Company 4 City, State 05",1.96,1058.4
11/28/2023,Everything Else,5625,Footwear,Sneakers,Generic,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",2.37,13331.25
11/28/2023,Everything Else,2703,Footwear,Boots,Generic,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",330.83,894233.49
11/28/2023,Everything Else,3584,Footwear,Boots,Generic,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",0.14,501.76
11/28/2023,Company 7,896,Footwear,Sneakers,Brand B,New,6,Chicago,"8 Fictional St, Company 7 City, State 08",1.88,1684.48
11/28/2023,Company 2,1839,Footwear,Boots,Brand B,New,5,Atlanta,"3 Fictional St, Company 2 City, State 03",4.07,7484.73
11/28/2023,Company 3,3514,Footwear,Boots,Brand B,Gently Used,9,Atlanta,"4 Fictional St, Company 3 City, State 04",1199.89,4216413.46
11/28/2023,Company 5,4703,Footwear,Sneakers,Generic,New,6,Chicago,"6 Fictional St, Company 5 City, State 06",63.73,299722.19
11/28/2023,Company 11,2100,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"12 Fictional St, Company 11 City, State 12",1.51,3171
11/29/2023,Everything Else,3723,Footwear,Sneakers,Brand B,New,11,Atlanta,"1 Fictional St, Everything Else City, State 01",22.79,84847.17
11/29/2023,Company 2,1213,Footwear,Sneakers,Brand B,New,9,Chicago,"3 Fictional St, Company 2 City, State 03",8094.55,9818689.15
11/29/2023,Company 4,3763,Footwear,Sneakers,Brand C,Gently Used,6,LA,"5 Fictional St, Company 4 City, State 05",0.33,1241.79
11/29/2023,Everything Else,2592,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",1.38,3576.96
11/29/2023,Everything Else,4165,Footwear,Sneakers,Brand B,Worn,8,Nashville,"1 Fictional St, Everything Else City, State 01",123.86,515876.9
11/29/2023,Company 4,7971,Apparel,Shirts,Generic,Gently Used,L,NY,"5 Fictional St, Company 4 City, State 05",0.01,79.71
11/29/2023,Company 4,2098,Apparel,Coats,Generic,New,L,LA,"5 Fictional St, Company 4 City, State 05",16.54,34700.92
11/29/2023,Everything Else,2184,Apparel,Shirts,Brand A,New,S,Atlanta,"1 Fictional St, Everything Else City, State 01",14.14,30881.76
11/29/2023,Everything Else,1553,Footwear,Sneakers,Brand A,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",12.77,19831.81
11/29/2023,Company 14,1081,Apparel,Shirts,Brand A,Gently Used,M,Atlanta,"15 Fictional St, Company 14 City, State 15",0.05,54.05
11/29/2023,Everything Else,3014,Footwear,Boots,Brand C,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",7.28,21941.92
11/30/2023,Company 7,1930,Apparel,Coats,Generic,Worn,S,Chicago,"8 Fictional St, Company 7 City, State 08",5.67,10943.1
11/30/2023,Company 1,3051,Apparel,Coats,Brand C,Gently Used,L,Nashville,"2 Fictional St, Company 1 City, State 02",0.73,2227.23
11/30/2023,Everything Else,5133,Apparel,Shirts,Brand C,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",8.69,44605.77
11/30/2023,Everything Else,4155,Apparel,Coats,Brand C,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",0.13,540.15
11/30/2023,Company 3,5270,Apparel,Coats,Brand A,New,L,Atlanta,"4 Fictional St, Company 3 City, State 04",10.54,55545.8
11/30/2023,Everything Else,1705,Footwear,Sneakers,Brand A,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",5.24,8934.2
11/30/2023,Everything Else,2727,Footwear,Sneakers,Brand C,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",1306.14,3561843.78
11/30/2023,Everything Else,3568,Footwear,Sneakers,Brand A,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",22.63,80743.84
11/30/2023,Everything Else,3886,Footwear,Sneakers,Brand A,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",376.87,1464516.82
11/30/2023,Everything Else,4000,Apparel,Coats,Brand C,New,M,LA,"1 Fictional St, Everything Else City, State 01",380.84,1523360
11/30/2023,Everything Else,6672,Apparel,Coats,Brand A,Gently Used,M,Chicago,"1 Fictional St, Everything Else City, State 01",27.67,184614.24
11/30/2023,Everything Else,1711,Footwear,Sneakers,Brand C,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",1350.03,2309901.33
12/1/2023,Company 7,2624,Footwear,Sneakers,Brand A,Gently Used,6,LA,"8 Fictional St, Company 7 City, State 08",3.93,10312.32
12/1/2023,Company 2,2850,Footwear,Boots,Brand C,New,10,Chicago,"3 Fictional St, Company 2 City, State 03",350.23,998155.5
12/1/2023,Everything Else,1657,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",0.52,861.64
12/1/2023,Company 13,2734,Apparel,Coats,Brand A,New,M,Nashville,"14 Fictional St, Company 13 City, State 14",3.95,10799.3
12/1/2023,Everything Else,3951,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",0.43,1698.93
12/1/2023,Everything Else,3295,Apparel,Coats,Brand A,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",0.72,2372.4
12/1/2023,Company 11,6714,Footwear,Sneakers,Generic,New,9,Atlanta,"12 Fictional St, Company 11 City, State 12",1.1,7385.4
12/1/2023,Company 11,4216,Footwear,Sneakers,Brand B,Gently Used,5,Nashville,"12 Fictional St, Company 11 City, State 12",8.06,33980.96
12/1/2023,Company 4,4210,Footwear,Boots,Brand A,New,9,Atlanta,"5 Fictional St, Company 4 City, State 05",56.49,237822.9
12/1/2023,Everything Else,2429,Footwear,Sneakers,Generic,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",99.45,241564.05
12/1/2023,Everything Else,5633,Footwear,Sneakers,Generic,New,6,Chicago,"1 Fictional St, Everything Else City, State 01",2.27,12786.91
12/1/2023,Company 4,4564,Apparel,Coats,Brand A,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",696.55,3179054.2
12/1/2023,Company 8,2396,Footwear,Sneakers,Generic,Gently Used,9,Chicago,"9 Fictional St, Company 8 City, State 09",2.73,6541.08
12/1/2023,Everything Else,1109,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",11.44,12686.96
12/1/2023,Company 16,4308,Apparel,Coats,Brand A,Gently Used,XL,NY,"17 Fictional St, Company 16 City, State 17",7.39,31836.12
12/1/2023,Everything Else,3230,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",6.98,22545.4
12/1/2023,Everything Else,3583,Footwear,Boots,Brand A,New,9,Nashville,"1 Fictional St, Everything Else City, State 01",3.03,10856.49
12/1/2023,Company 3,3912,Footwear,Sneakers,Brand A,Gently Used,11,Atlanta,"4 Fictional St, Company 3 City, State 04",3.52,13770.24
12/1/2023,Company 5,1706,Footwear,Boots,Brand C,Gently Used,10,Atlanta,"6 Fictional St, Company 5 City, State 06",4.8,8188.8
12/1/2023,Company 5,3353,Footwear,Boots,Brand C,Gently Used,9,Nashville,"6 Fictional St, Company 5 City, State 06",0.08,268.24
12/1/2023,Company 2,2300,Footwear,Sneakers,Generic,Worn,9,LA,"3 Fictional St, Company 2 City, State 03",270.8,622840
12/1/2023,Company 15,3544,Footwear,Boots,Brand A,Gently Used,5,Nashville,"16 Fictional St, Company 15 City, State 16",0.46,1630.24
12/2/2023,Company 3,1649,Footwear,Sneakers,Brand B,Gently Used,6,NY,"4 Fictional St, Company 3 City, State 04",8.28,13653.72
12/2/2023,Company 5,1349,Apparel,Coats,Brand B,New,XL,Nashville,"6 Fictional St, Company 5 City, State 06",5.92,7986.08
12/2/2023,Company 7,2335,Footwear,Sneakers,Brand C,Gently Used,7,NY,"8 Fictional St, Company 7 City, State 08",0.22,513.7
12/2/2023,Everything Else,1354,Footwear,Sneakers,Brand B,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",4193.88,5678513.52
12/2/2023,Everything Else,1775,Footwear,Boots,Brand C,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",12.6,22365
12/2/2023,Everything Else,3090,Footwear,Boots,Brand A,Worn,5,NY,"1 Fictional St, Everything Else City, State 01",5.89,18200.1
12/2/2023,Everything Else,2940,Apparel,Shirts,Generic,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",22.94,67443.6
12/2/2023,Everything Else,2118,Footwear,Sneakers,Brand C,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",26.9,56974.2
12/2/2023,Company 4,2210,Footwear,Sneakers,Generic,Gently Used,6,NY,"5 Fictional St, Company 4 City, State 05",8.01,17702.1
12/2/2023,Company 8,1904,Footwear,Boots,Brand B,Gently Used,6,Atlanta,"9 Fictional St, Company 8 City, State 09",0.11,209.44
12/2/2023,Company 9,1601,Apparel,Coats,Brand A,Gently Used,M,Nashville,"10 Fictional St, Company 9 City, State 10",347.54,556411.54
12/2/2023,Everything Else,3448,Apparel,Shirts,Generic,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",336.71,1160976.08
12/2/2023,Everything Else,2055,Footwear,Sneakers,Brand B,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",0.21,431.55
12/2/2023,Company 5,1743,Footwear,Boots,Brand A,Gently Used,5,NY,"6 Fictional St, Company 5 City, State 06",1361.47,2373042.21
12/3/2023,Everything Else,2333,Footwear,Boots,Generic,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",149.34,348410.22
12/3/2023,Everything Else,3215,Footwear,Sneakers,Generic,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",0,0
12/3/2023,Everything Else,1652,Footwear,Sneakers,Brand C,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",5.9,9746.8
12/3/2023,Company 2,1957,Footwear,Boots,Brand C,Gently Used,10,Nashville,"3 Fictional St, Company 2 City, State 03",64.79,126794.03
12/3/2023,Everything Else,2425,Apparel,Shirts,Brand B,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",1.79,4340.75
12/3/2023,Company 3,3503,Footwear,Sneakers,Generic,Gently Used,6,NY,"4 Fictional St, Company 3 City, State 04",9.28,32507.84
12/3/2023,Company 10,2805,Footwear,Sneakers,Brand B,Gently Used,10,LA,"11 Fictional St, Company 10 City, State 11",2.66,7461.3
12/3/2023,Company 4,1998,Footwear,Sneakers,Brand B,Gently Used,6,NY,"5 Fictional St, Company 4 City, State 05",68.19,136243.62
12/3/2023,Everything Else,1786,Footwear,Sneakers,Brand B,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",6.85,12234.1
12/3/2023,Company 2,1656,Apparel,Shirts,Brand C,Worn,XXL,Atlanta,"3 Fictional St, Company 2 City, State 03",1.16,1920.96
12/3/2023,Company 2,5261,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,"3 Fictional St, Company 2 City, State 03",41.54,218541.94
12/3/2023,Everything Else,4901,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",25.8,126445.8
12/3/2023,Company 3,3374,Footwear,Boots,Generic,Gently Used,12,NY,"4 Fictional St, Company 3 City, State 04",4.62,15587.88
12/3/2023,Company 5,3684,Apparel,Coats,Generic,Gently Used,L,Atlanta,"6 Fictional St, Company 5 City, State 06",0.31,1142.04
12/3/2023,Company 4,1492,Apparel,Coats,Brand A,Gently Used,L,Chicago,"5 Fictional St, Company 4 City, State 05",0.22,328.24
12/3/2023,Company 8,2539,Apparel,Shirts,Brand C,Gently Used,M,LA,"9 Fictional St, Company 8 City, State 09",10.22,25948.58
12/3/2023,Everything Else,3415,Footwear,Sneakers,Generic,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",1835,6266525
12/4/2023,Company 2,897,Footwear,Sneakers,Brand A,New,6,NY,"3 Fictional St, Company 2 City, State 03",1007.08,903350.76
12/4/2023,Everything Else,1525,Apparel,Coats,Brand B,Worn,L,Nashville,"1 Fictional St, Everything Else City, State 01",2.22,3385.5
12/4/2023,Company 15,4586,Footwear,Sneakers,Brand C,New,9,Atlanta,"16 Fictional St, Company 15 City, State 16",0.42,1926.12
12/4/2023,Company 14,3140,Footwear,Boots,Brand B,Gently Used,8,NY,"15 Fictional St, Company 14 City, State 15",0.95,2983
12/4/2023,Company 12,9053,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"13 Fictional St, Company 12 City, State 13",0.24,2172.72
12/4/2023,Everything Else,2043,Footwear,Boots,Brand C,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",50.01,102170.43
12/4/2023,Everything Else,1761,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",0.03,52.83
12/4/2023,Everything Else,2506,Apparel,Coats,Brand A,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",47.38,118734.28
12/4/2023,Everything Else,1230,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",9.57,11771.1
12/4/2023,Company 9,4419,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"10 Fictional St, Company 9 City, State 10",0.2,883.8
12/4/2023,Company 3,3342,Apparel,Shirts,Generic,Gently Used,S,LA,"4 Fictional St, Company 3 City, State 04",1.96,6550.32
12/4/2023,Company 6,1383,Apparel,Shirts,Brand B,Gently Used,XXL,Chicago,"7 Fictional St, Company 6 City, State 07",0.64,885.12
12/4/2023,Everything Else,3508,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",5.35,18767.8
12/4/2023,Company 3,3142,Footwear,Sneakers,Generic,New,10,LA,"4 Fictional St, Company 3 City, State 04",15.49,48669.58
12/4/2023,Company 3,2235,Apparel,Shirts,Generic,Gently Used,L,Chicago,"4 Fictional St, Company 3 City, State 04",3.59,8023.65
12/4/2023,Everything Else,1568,Footwear,Boots,Generic,Worn,9,NY,"1 Fictional St, Everything Else City, State 01",111.42,174706.56
12/5/2023,Everything Else,4869,Apparel,Coats,Brand C,Worn,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.64,3116.16
12/5/2023,Everything Else,2732,Apparel,Coats,Brand B,New,XL,LA,"1 Fictional St, Everything Else City, State 01",16.24,44367.68
12/5/2023,Everything Else,1961,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,"1 Fictional St, Everything Else City, State 01",1.05,2059.05
12/5/2023,Company 4,3879,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,"5 Fictional St, Company 4 City, State 05",17.5,67882.5
12/5/2023,Everything Else,7159,Footwear,Sneakers,Brand C,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",6.64,47535.76
12/5/2023,Everything Else,2645,Footwear,Boots,Brand A,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",0,0
12/5/2023,Everything Else,934,Apparel,Shirts,Brand C,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",0.55,513.7
12/5/2023,Company 7,6413,Footwear,Sneakers,Brand C,New,10,Nashville,"8 Fictional St, Company 7 City, State 08",8.8,56434.4
12/5/2023,Everything Else,6595,Apparel,Shirts,Brand C,New,S,Nashville,"1 Fictional St, Everything Else City, State 01",1.27,8375.65
12/5/2023,Everything Else,2379,Footwear,Sneakers,Brand A,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",0.22,523.38
12/5/2023,Everything Else,6095,Footwear,Sneakers,Generic,Gently Used,10,Nashville,"1 Fictional St, Everything Else City, State 01",1954.92,11915237.4
12/6/2023,Company 5,2977,Footwear,Sneakers,Brand B,Gently Used,10,LA,"6 Fictional St, Company 5 City, State 06",0.18,535.86
12/6/2023,Everything Else,7506,Footwear,Boots,Brand C,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",406.01,3047511.06
12/6/2023,Everything Else,1062,Footwear,Boots,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",0.99,1051.38
12/6/2023,Everything Else,3129,Footwear,Sneakers,Brand C,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",19.89,62235.81
12/6/2023,Company 8,2210,Footwear,Sneakers,Brand A,Gently Used,10,LA,"9 Fictional St, Company 8 City, State 09",46.52,102809.2
12/6/2023,Company 7,4154,Footwear,Boots,Brand C,Gently Used,5,Nashville,"8 Fictional St, Company 7 City, State 08",3.4,14123.6
12/6/2023,Company 2,4848,Apparel,Coats,Brand C,Gently Used,S,NY,"3 Fictional St, Company 2 City, State 03",14.43,69956.64
