Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
5/28/2021,3627,Footwear,Boots,Generic,Gently Used,12,Chicago,43.09,156287.43,Company C,18.11,65684.97,"3 Partner Blvd, Company C Town, Region 03",Relief,General
5/22/2021,2311,Footwear,Boots,Brand A,Gently Used,8,Chicago,24.12,55741.32,Company B,0,0,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
6/4/2021,1248,Apparel,Shirts,Brand A,Gently Used,M,Chicago,445.94,556533.12,Company B,0,0,"2 Partner Blvd, Company B Town, Region 02",Relief,Winter
5/20/2021,1677,Footwear,Sneakers,Generic,New,6,Chicago,0.27,452.79,Company D,2.97,4980.69,"4 Partner Blvd, Company D Town, Region 04",Relief,School
6/1/2021,4860,Apparel,Coats,Brand C,New,XL,NY,1.26,6123.6,Company G,4.33,21043.8,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,School
5/29/2021,2579,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,2.91,7504.89,Company H,3.77,9722.83,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
6/2/2021,3288,Footwear,Boots,Brand A,Gently Used,12,NY,0.14,460.32,Company C,16.52,54317.76,"3 Partner Blvd, Company C Town, Region 03",Relief,School
5/26/2021,1245,Footwear,Sneakers,Brand A,Gently Used,12,LA,295.69,368134.05,Company L,10.42,12972.9,"13 Partner Blvd, Company L Town, Region 13",Relief,General
6/1/2021,3567,Footwear,Boots,Brand C,New,9,NY,72.67,259213.89,Company F,6.89,24576.63,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
5/26/2021,3855,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,29.02,111872.1,Company C,11.92,45951.6,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/2/2021,2454,Footwear,Boots,Brand B,New,11,LA,4.92,12073.68,Company F,9.34,22920.36,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
5/30/2021,2868,Apparel,Shirts,Generic,Gently Used,L,LA,0.62,1778.16,Company C,14.28,40955.04,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/1/2021,3074,Footwear,Sneakers,Brand B,Worn,11,Nashville,32.14,98798.36,Company F,8.01,24622.74,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
5/22/2021,2441,Apparel,Coats,Brand B,Gently Used,M,Atlanta,1.14,2782.74,Company E,8.19,19991.79,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/5/2021,2847,Footwear,Sneakers,Brand C,New,9,NY,14.21,40455.87,Company C,12.98,36954.06,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/3/2021,3107,Footwear,Sneakers,Brand B,Gently Used,10,NY,16.68,51824.76,Company F,4.47,13888.29,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/2/2021,2484,Footwear,Sneakers,Generic,Gently Used,11,Atlanta,123.51,306798.84,Company B,2.89,7178.76,"2 Partner Blvd, Company B Town, Region 02",Relief,General
6/3/2021,3780,Footwear,Boots,Brand C,New,6,NY,58.18,219920.4,Company J,3.83,14477.4,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
6/7/2021,2261,Footwear,Sneakers,Brand C,Gently Used,5,Atlanta,32.07,72510.27,Company C,14.75,33349.75,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/2/2021,3318,Footwear,Sneakers,Brand C,Worn,11,Atlanta,0.32,1061.76,Company J,1.95,6470.1,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
5/29/2021,3721,Apparel,Shirts,Brand C,Worn,S,Atlanta,115.3,429031.3,Company B,5.26,19572.46,"2 Partner Blvd, Company B Town, Region 02",Relief,Winter
5/22/2021,2929,Footwear,Boots,Brand A,Gently Used,5,Atlanta,9.55,27971.95,Company C,12.76,37374.04,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/5/2021,2151,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,0.12,258.12,Company E,11.82,25424.82,"5 Partner Blvd, Company E Town, Region 05",Relief,General
6/9/2021,1713,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,46.54,79723.02,Company L,7.4,12676.2,"13 Partner Blvd, Company L Town, Region 13",Relief,School
6/2/2021,4429,Footwear,Sneakers,Brand B,New,8,Nashville,0.84,3720.36,Company C,14.77,65416.33,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
5/23/2021,2423,Footwear,Sneakers,Generic,New,9,Chicago,0.01,24.23,Everything Else,3.16,7656.68,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
6/10/2021,2020,Footwear,Sneakers,Brand C,New,12,LA,0.5,1010,Company J,3.44,6948.8,"11 Partner Blvd, Company J Town, Region 11",Relief,School
6/4/2021,7347,Footwear,Sneakers,Brand A,Gently Used,5,Nashville,5.54,40702.38,Company C,15.84,116376.48,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/9/2021,2706,Footwear,Sneakers,Brand C,Gently Used,7,LA,194.07,525153.42,Company B,0.6,1623.6,"2 Partner Blvd, Company B Town, Region 02",Relief,Winter
6/5/2021,2364,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,165.6,391478.4,Company F,5.08,12009.12,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
5/28/2021,5481,Footwear,Boots,Brand C,Gently Used,7,LA,363.33,1991411.73,Company F,4.62,25322.22,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
6/9/2021,3704,Apparel,Coats,Brand B,New,S,Nashville,35.47,131380.88,Company H,1.73,6407.92,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
6/10/2021,4648,Footwear,Boots,Generic,New,7,LA,1087.32,5053863.36,Company H,6.05,28120.4,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
6/6/2021,1116,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,120.57,134556.12,Company C,13.95,15568.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
5/31/2021,1345,Apparel,Coats,Brand A,Gently Used,XL,Atlanta,1.17,1573.65,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
6/8/2021,1899,Apparel,Coats,Brand C,Gently Used,M,Atlanta,233.1,442656.9,Company C,18.85,35796.15,"3 Partner Blvd, Company C Town, Region 03",Relief,School
5/21/2021,4208,Footwear,Sneakers,Brand B,Worn,8,NY,423.07,1780278.56,Company D,4.17,17547.36,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
6/9/2021,807,Apparel,Coats,Brand A,Gently Used,XL,NY,0.03,24.21,Company L,9.54,7698.78,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
6/6/2021,4651,Footwear,Boots,Brand A,Gently Used,5,Chicago,9.61,44696.11,Company B,5.18,24092.18,"2 Partner Blvd, Company B Town, Region 02",Relief,General
6/1/2021,3624,Apparel,Shirts,Brand A,Gently Used,M,Atlanta,16.48,59723.52,Company L,12.49,45263.76,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,Winter
6/12/2021,1507,Footwear,Sneakers,Brand C,Gently Used,8,LA,64.98,97924.86,Company I,3.26,4912.82,"10 Partner Blvd, Company I Town, Region 10",Relief,School
5/22/2021,2413,Footwear,Sneakers,Brand A,Worn,7,Chicago,9.38,22633.94,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
5/24/2021,3224,Apparel,Coats,Brand C,Gently Used,XL,Atlanta,0.3,967.2,Company E,11.38,36689.12,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/1/2021,1924,Apparel,Coats,Brand A,New,XL,Chicago,17.68,34016.32,Company F,4.32,8311.68,"6 Partner Blvd, Company F Town, Region 06",Relief,School
5/29/2021,3982,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,17.77,70760.14,Company H,5.38,21423.16,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
5/23/2021,2693,Footwear,Boots,Brand B,Gently Used,11,Chicago,203.79,548806.47,Company C,14.44,38886.92,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/9/2021,2899,Footwear,Sneakers,Brand C,Gently Used,11,NY,0.1,289.9,Company L,11.12,32236.88,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
5/24/2021,3136,Apparel,Shirts,Generic,Gently Used,L,LA,372.62,1168536.32,Company D,4.21,13202.56,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,Winter
5/29/2021,2849,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,0.09,256.41,Company F,6.14,17492.86,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/5/2021,2404,Apparel,Shirts,Brand C,Gently Used,L,Nashville,2.47,5937.88,Company E,11.29,27141.16,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/12/2021,3238,Footwear,Sneakers,Brand C,Gently Used,10,NY,90.6,293362.8,Company L,12.76,41316.88,"13 Partner Blvd, Company L Town, Region 13",Relief,School
6/9/2021,2230,Footwear,Sneakers,Brand B,Worn,5,Nashville,0.59,1315.7,Company I,0.27,602.1,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
5/28/2021,3530,Footwear,Boots,Brand B,Gently Used,5,Atlanta,2.97,10484.1,Company E,10.6,37418,"5 Partner Blvd, Company E Town, Region 05",Relief,General
5/25/2021,1578,Apparel,Shirts,Generic,Gently Used,M,Atlanta,3.73,5885.94,Company J,4.19,6611.82,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
6/11/2021,1647,Apparel,Shirts,Brand A,Gently Used,L,Chicago,2.67,4397.49,Company C,16.3,26846.1,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/5/2021,2994,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,36.23,108472.62,Company J,6.23,18652.62,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
5/26/2021,1903,Apparel,Coats,Brand B,New,M,LA,17.02,32389.06,Company F,4.5,8563.5,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/14/2021,3982,Footwear,Boots,Brand C,New,11,Atlanta,24.58,97877.56,Company C,12.36,49217.52,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/4/2021,2016,Footwear,Sneakers,Brand A,Gently Used,7,Chicago,0.75,1512,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
6/9/2021,2370,Footwear,Sneakers,Brand B,Gently Used,9,LA,42.83,101507.1,Company E,13.09,31023.3,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/9/2021,1547,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,0.34,525.98,Company F,5.28,8168.16,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
6/13/2021,3128,Footwear,Sneakers,Brand B,Gently Used,6,Atlanta,829.23,2593831.44,Company E,11.46,35846.88,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/2/2021,3996,Apparel,Shirts,Brand C,Gently Used,XL,Chicago,7.16,28611.36,Company K,6.66,26613.36,"12 Partner Blvd, Company K Town, Region 12",Relief,Winter
6/7/2021,5273,Footwear,Boots,Brand A,Gently Used,7,Chicago,646.04,3406568.92,Company E,14.54,76669.42,"5 Partner Blvd, Company E Town, Region 05",Relief,General
6/5/2021,2491,Apparel,Coats,Brand B,Gently Used,XXL,NY,80.7,201023.7,Company F,6.7,16689.7,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
6/7/2021,4573,Footwear,Sneakers,Generic,Gently Used,6,LA,0.1,457.3,Company E,11.54,52772.42,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/4/2021,2172,Footwear,Sneakers,Brand C,New,5,NY,18.75,40725,Company C,16.04,34838.88,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/10/2021,2844,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,300.28,853996.32,Company H,3.29,9356.76,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
6/15/2021,3137,Apparel,Shirts,Brand B,Gently Used,XXL,Nashville,43.95,137871.15,Company F,6.23,19543.51,"6 Partner Blvd, Company F Town, Region 06",Relief,School
6/7/2021,3276,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,1,3276,Company H,3.35,10974.6,"9 Partner Blvd, Company H Town, Region 09",Relief,General
6/15/2021,1760,Apparel,Coats,Generic,Gently Used,S,Nashville,720.29,1267710.4,Company G,3.18,5596.8,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,General
5/26/2021,4250,Apparel,Shirts,Brand C,New,XXL,Chicago,2457.01,10442292.5,Company H,1.88,7990,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
6/12/2021,1080,Apparel,Coats,Brand A,New,XL,Atlanta,787.08,850046.4,Company E,16.94,18295.2,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/5/2021,4847,Apparel,Coats,Brand C,Gently Used,XL,Atlanta,804.48,3899314.56,Company C,14.82,71832.54,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
5/27/2021,2452,Apparel,Coats,Brand A,Gently Used,S,NY,0.56,1373.12,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
6/2/2021,2512,Footwear,Sneakers,Brand A,Worn,8,Atlanta,3.8,9545.6,Company J,3.12,7837.44,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
5/30/2021,4242,Apparel,Shirts,Brand A,Gently Used,S,Nashville,0.4,1696.8,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
5/27/2021,967,Footwear,Sneakers,Brand A,Gently Used,8,NY,41.67,40294.89,Company F,6.8,6575.6,"6 Partner Blvd, Company F Town, Region 06",Relief,School
5/30/2021,3101,Footwear,Boots,Generic,Gently Used,8,LA,22.98,71260.98,Company H,5.43,16838.43,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
5/29/2021,1947,Apparel,Shirts,Generic,Gently Used,L,Chicago,22,42834,Company K,7.56,14719.32,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
6/14/2021,2607,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,0.14,364.98,Company C,19.66,51253.62,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/1/2021,3020,Footwear,Sneakers,Brand B,Gently Used,9,NY,0.08,241.6,Everything Else,2.27,6855.4,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
6/7/2021,2869,Footwear,Sneakers,Brand B,New,12,LA,12.95,37153.55,Company C,15.25,43752.25,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/6/2021,4637,Footwear,Sneakers,Generic,New,12,NY,11091.52,51431378.24,Company I,2.16,10015.92,"10 Partner Blvd, Company I Town, Region 10",Relief,General
6/10/2021,2238,Footwear,Sneakers,Brand A,Gently Used,8,NY,1.91,4274.58,Company I,1.39,3110.82,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
6/9/2021,808,Footwear,Sneakers,Brand B,Gently Used,11,LA,26.15,21129.2,Company H,8.56,6916.48,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
6/13/2021,1265,Apparel,Shirts,Generic,Gently Used,XL,Nashville,1155.8,1462087,Company C,15.05,19038.25,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
5/28/2021,1436,Apparel,Coats,Brand A,Gently Used,M,LA,8.31,11933.16,Company E,13.65,19601.4,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/16/2021,3598,Footwear,Boots,Brand A,Gently Used,5,Chicago,9.52,34252.96,Company L,13.15,47313.7,"13 Partner Blvd, Company L Town, Region 13",Relief,School
5/31/2021,3091,Footwear,Sneakers,Brand C,New,12,NY,70.27,217204.57,Company H,8.06,24913.46,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
6/16/2021,1303,Apparel,Coats,Brand C,Gently Used,M,Nashville,1.98,2579.94,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
5/29/2021,3437,Apparel,Shirts,Brand B,Worn,S,Nashville,8.17,28080.29,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
6/15/2021,4068,Footwear,Sneakers,Generic,New,8,Atlanta,91.6,372628.8,Company E,12.45,50646.6,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/6/2021,3274,Footwear,Boots,Generic,Gently Used,11,Atlanta,0.69,2259.06,Company F,4.95,16206.3,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
6/1/2021,2896,Footwear,Boots,Brand C,Gently Used,12,Atlanta,82.42,238688.32,Company C,16.38,47436.48,"3 Partner Blvd, Company C Town, Region 03",Relief,General
5/29/2021,565,Footwear,Boots,Brand C,New,7,Chicago,40.02,22611.3,Company C,15.93,9000.45,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/12/2021,2046,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,0.36,736.56,Company C,16.45,33656.7,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/18/2021,2455,Footwear,Sneakers,Brand B,Gently Used,6,NY,1.2,2946,Company C,14.8,36334,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/13/2021,3706,Apparel,Shirts,Brand C,Gently Used,XXL,NY,19.74,73156.44,Company J,7.64,28313.84,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
6/4/2021,2419,Footwear,Boots,Brand B,New,11,LA,212.39,513771.41,Company L,10.78,26076.82,"13 Partner Blvd, Company L Town, Region 13",Relief,General
6/3/2021,2257,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,0.13,293.41,Company C,14.38,32455.66,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/6/2021,1155,Footwear,Boots,Generic,Gently Used,12,NY,1.81,2090.55,Everything Else,1.47,1697.85,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,General
6/3/2021,6465,Footwear,Boots,Brand A,Gently Used,6,Chicago,4.54,29351.1,Company F,5.04,32583.6,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/9/2021,4453,Footwear,Sneakers,Brand C,Gently Used,12,Nashville,25.95,115555.35,Company C,18.38,81846.14,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/17/2021,1903,Apparel,Shirts,Generic,Gently Used,XXL,NY,56.81,108109.43,Company E,11.62,22112.86,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/14/2021,787,Apparel,Coats,Brand B,New,L,LA,0.14,110.18,Company G,2.93,2305.91,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,General
6/3/2021,3698,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,136.49,504740.02,Company K,12.23,45226.54,"12 Partner Blvd, Company K Town, Region 12",Relief,School
6/9/2021,930,Apparel,Coats,Generic,New,XL,Atlanta,292.1,271653,Everything Else,2,1860,"7 Partner Blvd, Everything Else Town, Region 07",Relief,Winter
5/29/2021,3514,Apparel,Coats,Generic,Gently Used,L,NY,7.44,26144.16,Company B,2.46,8644.44,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
6/5/2021,4802,Footwear,Sneakers,Brand C,Worn,7,Chicago,82.15,394484.3,Company E,14.04,67420.08,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/3/2021,3053,Footwear,Boots,Brand B,Gently Used,7,Nashville,0.01,30.53,Company H,3.64,11112.92,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
5/30/2021,3507,Footwear,Boots,Brand B,Gently Used,5,Atlanta,1.6,5611.2,Company C,19.67,68982.69,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
6/8/2021,2316,Footwear,Boots,Generic,Gently Used,10,NY,0.93,2153.88,Company D,3.61,8360.76,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
6/17/2021,3070,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,2400.56,7369719.2,Company E,11.58,35550.6,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/15/2021,2637,Apparel,Shirts,Brand C,Worn,M,Atlanta,0.8,2109.6,Company H,9.17,24181.29,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
5/29/2021,1752,Apparel,Shirts,Brand A,Gently Used,XL,Atlanta,2.57,4502.64,Company H,5.28,9250.56,"9 Partner Blvd, Company H Town, Region 09",Relief,School
6/16/2021,5492,Apparel,Shirts,Brand B,Gently Used,M,NY,0.03,164.76,Company C,17.45,95835.4,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/4/2021,3576,Footwear,Boots,Brand A,Gently Used,8,Atlanta,1.4,5006.4,Company J,5.16,18452.16,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
6/13/2021,2023,Apparel,Coats,Brand B,Gently Used,L,Atlanta,173.41,350808.43,Company J,3.48,7040.04,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
6/13/2021,3795,Footwear,Sneakers,Generic,Gently Used,6,NY,0.33,1252.35,Company C,16.34,62010.3,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/15/2021,1199,Apparel,Coats,Brand C,New,L,Nashville,1016.64,1218951.36,Company E,8.77,10515.23,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
6/17/2021,5383,Footwear,Sneakers,Brand A,New,10,LA,0.27,1453.41,Company F,8.97,48285.51,"6 Partner Blvd, Company F Town, Region 06",Relief,General
6/4/2021,3963,Footwear,Sneakers,Brand B,New,5,Atlanta,4.23,16763.49,Company I,1.28,5072.64,"10 Partner Blvd, Company I Town, Region 10",Relief,School
6/1/2021,1251,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,13.71,17151.21,Company J,6.93,8669.43,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
6/10/2021,1833,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,23.53,43130.49,Company E,8.09,14828.97,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/1/2021,1827,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,203.21,371264.67,Company C,18.74,34237.98,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/20/2021,5236,Footwear,Sneakers,Brand A,New,7,Chicago,907.61,4752245.96,Company J,4.45,23300.2,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
6/8/2021,3120,Footwear,Sneakers,Brand B,Worn,8,Chicago,2474.48,7720377.6,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
6/15/2021,1508,Footwear,Sneakers,Generic,Gently Used,10,LA,71.83,108319.64,Company C,13.84,20870.72,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/5/2021,1803,Footwear,Sneakers,Brand A,Gently Used,7,NY,4.55,8203.65,Company K,11.31,20391.93,"12 Partner Blvd, Company K Town, Region 12",Relief,School
6/17/2021,6938,Footwear,Sneakers,Generic,New,12,Nashville,7.78,53977.64,Company E,11.92,82700.96,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/12/2021,1316,Footwear,Boots,Brand A,New,11,NY,149.56,196820.96,Company C,14.02,18450.32,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/8/2021,2333,Footwear,Sneakers,Brand C,Gently Used,12,Nashville,1059.71,2472303.43,Company C,17.29,40337.57,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/6/2021,4090,Footwear,Sneakers,Brand A,New,6,Chicago,4.48,18323.2,Company H,5.95,24335.5,"9 Partner Blvd, Company H Town, Region 09",Relief,General
6/5/2021,2590,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,2146.25,5558787.5,Company G,3.75,9712.5,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,General
6/4/2021,632,Apparel,Shirts,Brand A,New,L,Chicago,9.92,6269.44,Company E,14.05,8879.6,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/2/2021,2013,Footwear,Sneakers,Generic,Gently Used,8,LA,12.8,25766.4,Company L,12.06,24276.78,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
6/7/2021,3528,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,77.34,272855.52,Company E,16.71,58952.88,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/21/2021,4204,Apparel,Shirts,Brand C,Gently Used,M,Nashville,1.3,5465.2,Company E,10.9,45823.6,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/22/2021,1507,Footwear,Boots,Brand A,New,12,Nashville,20.52,30923.64,Company C,16.1,24262.7,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/14/2021,3812,Footwear,Boots,Brand A,New,6,NY,3.22,12274.64,Company I,1.95,7433.4,"10 Partner Blvd, Company I Town, Region 10",Relief,School
6/1/2021,3316,Apparel,Coats,Generic,Worn,XXL,NY,483.42,1603020.72,Company G,2.94,9749.04,"8 Partner Blvd, Company G Town, Region 08",Relief,Winter
6/16/2021,1865,Apparel,Shirts,Brand C,New,XXL,NY,0.06,111.9,Company F,3.26,6079.9,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
6/16/2021,1867,Apparel,Shirts,Generic,Gently Used,S,NY,0.16,298.72,Company L,10.38,19379.46,"13 Partner Blvd, Company L Town, Region 13",Relief,General
6/4/2021,1755,Footwear,Sneakers,Generic,New,9,NY,47.15,82748.25,Company F,5.33,9354.15,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
6/11/2021,1278,Footwear,Boots,Brand B,New,7,Atlanta,0.63,805.14,Company G,4.85,6198.3,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,School
6/7/2021,2092,Footwear,Sneakers,Brand C,New,11,Chicago,1.09,2280.28,Company D,1.79,3744.68,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
6/9/2021,2562,Footwear,Sneakers,Brand C,Gently Used,7,NY,4.09,10478.58,Company C,16.42,42068.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
6/13/2021,2961,Apparel,Shirts,Brand B,Gently Used,XL,LA,1.16,3434.76,Company E,9.39,27803.79,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/12/2021,2123,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,1.1,2335.3,Company C,15.57,33055.11,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/2/2021,922,Footwear,Sneakers,Brand B,Gently Used,7,NY,455.73,420183.06,Company E,12.87,11866.14,"5 Partner Blvd, Company E Town, Region 05",Relief,School
6/2/2021,4277,Apparel,Coats,Brand A,New,M,Atlanta,40.23,172063.71,Company C,11.64,49784.28,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
6/2/2021,2372,Footwear,Sneakers,Brand B,New,5,Chicago,10.73,25451.56,Company E,12.79,30337.88,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/10/2021,1773,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,36.02,63863.46,Company J,4.23,7499.79,"11 Partner Blvd, Company J Town, Region 11",Relief,School
6/5/2021,2630,Footwear,Boots,Generic,New,12,LA,3.09,8126.7,Company D,5.12,13465.6,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
6/22/2021,3151,Footwear,Boots,Brand A,New,7,NY,0.83,2615.33,Company H,3.44,10839.44,"9 Partner Blvd, Company H Town, Region 09",Relief,General
